Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
0.52962963,20:39:33,256,256.860799,0.110473,0.238141,0.315441,-999,-999,0.479203,-999,-999,-999,-999,-999,-999,-999,-999,0.734867,-999,-999,0.841924,-999,-999,0.943426,0.982567,1.185991,-999,-999,-999,-999,-999,-999,-999,0.001555,0.001871,0.000716,-999,-999,0.002592,-999,-999,-999,-999,-999,-999,-999,-999,0.002305,-999,-999,0.004018,-999,-999,0.004272,0.004873,0.005057,-999,-999,-999,-999,-999,-999,-999,1.449821,0.904026,1.334603,1.524435,0.615969,-999,lev15,959,Monterey,36.59255,-121.854867,50,33.868662,1.203508,20.5,294.167115,0.165931,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,20:44:33,256,256.864271,0.105608,0.22901,0.30254,-999,-999,0.458261,-999,-999,-999,-999,-999,-999,-999,-999,0.698288,-999,-999,0.800643,-999,-999,0.892847,0.929454,1.179083,-999,-999,-999,-999,-999,-999,-999,0.003176,0.006123,0.006361,-999,-999,0.009675,-999,-999,-999,-999,-999,-999,-999,-999,0.014366,-999,-999,0.016398,-999,-999,0.012169,0.009637,0.02251,-999,-999,-999,-999,-999,-999,-999,1.435674,0.888852,1.32009,1.507492,0.594467,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.170321,1.207783,21,294.165977,0.165931,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,20:49:33,256,256.867743,0.105987,0.228057,0.301168,-999,-999,0.456534,-999,-999,-999,-999,-999,-999,-999,-999,0.701215,-999,-999,0.805734,-999,-999,0.911757,0.959082,1.184506,-999,-999,-999,-999,-999,-999,-999,0.002345,0.004062,0.006344,-999,-999,0.010487,-999,-999,-999,-999,-999,-999,-999,-999,0.01865,-999,-999,0.023971,-999,-999,0.050624,0.071477,0.027911,-999,-999,-999,-999,-999,-999,-999,1.452971,0.950819,1.344213,1.523602,0.692716,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.507613,1.212638,21.4,294.16484,0.165931,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,20:59:33,256,256.874687,0.108859,0.240908,0.322163,-999,-999,0.500591,-999,-999,-999,-999,-999,-999,-999,-999,0.800556,-999,-999,0.938455,-999,-999,1.078709,1.146219,1.199058,-999,-999,-999,-999,-999,-999,-999,0.002048,0.006326,0.010428,-999,-999,0.016826,-999,-999,-999,-999,-999,-999,-999,-999,0.027389,-999,-999,0.03691,-999,-999,0.038245,0.048678,0.016614,-999,-999,-999,-999,-999,-999,-999,1.578212,1.079734,1.4839,1.641736,0.794071,-999,lev15,959,Monterey,36.59255,-121.854867,50,35.284821,1.224139,22,294.162565,0.165931,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,21:19:33,256,256.888576,0.097084,0.212465,0.280575,-999,-999,0.428108,-999,-999,-999,-999,-999,-999,-999,-999,0.663083,-999,-999,0.768146,-999,-999,0.869656,0.916096,1.179137,-999,-999,-999,-999,-999,-999,-999,0.001272,0.002141,0.00422,-999,-999,0.005691,-999,-999,-999,-999,-999,-999,-999,-999,0.007683,-999,-999,0.013664,-999,-999,0.01757,0.02336,0.002031,-999,-999,-999,-999,-999,-999,-999,1.485208,0.981457,1.380837,1.55057,0.699983,-999,lev15,959,Monterey,36.59255,-121.854867,50,37.21704,1.254716,22.3,294.158016,0.165932,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,21:29:33,256,256.895521,0.102513,0.224622,0.2999,-999,-999,0.462032,-999,-999,-999,-999,-999,-999,-999,-999,0.730861,-999,-999,0.85513,-999,-999,1.003043,1.070283,1.210801,-999,-999,-999,-999,-999,-999,-999,0.000744,0.001611,0.002617,-999,-999,0.005769,-999,-999,-999,-999,-999,-999,-999,-999,0.009135,-999,-999,0.013883,-999,-999,0.053252,0.074535,0.017873,-999,-999,-999,-999,-999,-999,-999,1.545721,1.148321,1.452807,1.606516,0.892444,-999,lev15,959,Monterey,36.59255,-121.854867,50,38.35254,1.274094,21.8,294.155741,0.165932,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,21:34:33,256,256.898993,0.101442,0.220766,0.291713,-999,-999,0.444732,-999,-999,-999,-999,-999,-999,-999,-999,0.691882,-999,-999,0.802303,-999,-999,0.917407,0.969734,1.207622,-999,-999,-999,-999,-999,-999,-999,0.000599,0.003847,0.004022,-999,-999,0.007227,-999,-999,-999,-999,-999,-999,-999,-999,0.031594,-999,-999,0.027607,-999,-999,0.028961,0.024616,0.014932,-999,-999,-999,-999,-999,-999,-999,1.492917,1.021941,1.393833,1.557309,0.753422,-999,lev15,959,Monterey,36.59255,-121.854867,50,38.958355,1.284887,21.3,294.154604,0.165932,0.696296296,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,23:31:56,256,256.980509,0.216247,0.532435,0.73262,-999,-999,1.243233,-999,-999,-999,-999,-999,-999,-999,-999,2.274165,-999,-999,2.85896,-999,-999,-999,-999,1.266265,-999,-999,-999,-999,-999,-999,-999,0.010096,0.030682,0.034382,-999,-999,0.052911,-999,-999,-999,-999,-999,-999,-999,-999,0.09285,-999,-999,0.159579,-999,-999,-999,-999,0.025464,-999,-999,-999,-999,-999,-999,-999,2.006474,1.798241,1.955361,2.045092,-999,-999,lev15,959,Monterey,36.59255,-121.854867,50,57.956793,1.880167,18.4,294.127902,0.165935,0.696296296,7,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,-999,-999,0.9365,-999,-999,-999,-999,-999,-999,-999
0.52962963,23:46:28,256,256.990602,0.225482,0.559575,0.789274,-999,-999,1.354385,-999,-999,-999,-999,-999,-999,-999,-999,2.497862,-999,-999,3.129344,-999,-999,-999,-999,1.273874,-999,-999,-999,-999,-999,-999,-999,0.013955,0.033044,0.059726,-999,-999,0.080634,-999,-999,-999,-999,-999,-999,-999,-999,0.068729,-999,-999,0.114347,-999,-999,-999,-999,0.073524,-999,-999,-999,-999,-999,-999,-999,2.031727,1.771079,1.969323,2.079779,-999,-999,lev15,959,Monterey,36.59255,-121.854867,50,60.693107,2.036802,17.9,294.124597,0.165935,0.696296296,7,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,-999,-999,0.9365,-999,-999,-999,-999,-999,-999,-999
0.571296296,22:54:10,257,257.954282,0.230401,0.488091,0.605176,-999,-999,0.844257,-999,-999,-999,-999,-999,-999,-999,-999,1.17725,-999,-999,1.314614,-999,-999,1.424346,1.47108,1.292989,-999,-999,-999,-999,-999,-999,-999,0.044333,0.075459,0.063707,-999,-999,0.067774,-999,-999,-999,-999,-999,-999,-999,-999,0.073221,-999,-999,0.069866,-999,-999,0.059543,0.049927,0.221964,-999,-999,-999,-999,-999,-999,-999,1.142752,0.688248,1.046622,1.19902,0.447276,-999,lev15,959,Monterey,36.59255,-121.854867,50,51.456476,1.602254,18.9,293.808934,0.165966,0.737962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.571296296,23:04:10,257,257.961227,0.188149,0.40874,0.519751,-999,-999,0.735307,-999,-999,-999,-999,-999,-999,-999,-999,1.038927,-999,-999,1.16371,-999,-999,1.281195,1.331223,1.271169,-999,-999,-999,-999,-999,-999,-999,0.00597,0.009369,0.015317,-999,-999,0.02155,-999,-999,-999,-999,-999,-999,-999,-999,0.03394,-999,-999,0.038631,-999,-999,0.049856,0.050208,0.049215,-999,-999,-999,-999,-999,-999,-999,1.187666,0.7586,1.085588,1.247949,0.53503,-999,lev15,959,Monterey,36.59255,-121.854867,50,53.216657,1.667024,19.2,293.80666,0.165966,0.737962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.571296296,23:22:29,257,257.973947,0.184341,0.381463,0.473486,-999,-999,0.643828,-999,-999,-999,-999,-999,-999,-999,-999,0.872995,-999,-999,0.966132,-999,-999,1.04717,1.079524,1.258665,-999,-999,-999,-999,-999,-999,-999,0.002175,0.002082,0.003547,-999,-999,0.00377,-999,-999,-999,-999,-999,-999,-999,-999,0.005731,-999,-999,0.006524,-999,-999,0.010437,0.009367,0.011934,-999,-999,-999,-999,-999,-999,-999,1.05007,0.657859,0.959107,1.102295,0.44199,-999,lev15,959,Monterey,36.59255,-121.854867,50,56.529697,1.809178,19.7,293.802493,0.165967,0.737962963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,18:33:50,258,258.773495,0.190288,0.394637,0.481444,-999,-999,0.637154,-999,-999,-999,-999,-999,-999,-999,-999,0.829603,-999,-999,0.90074,-999,-999,0.957153,0.967472,1.177648,-999,-999,-999,-999,-999,-999,-999,0.006873,0.010134,0.009605,-999,-999,0.009182,-999,-999,-999,-999,-999,-999,-999,-999,0.003391,-999,-999,0.005848,-999,-999,0.010917,0.010124,0.032092,-999,-999,-999,-999,-999,-999,-999,0.922353,0.516715,0.820628,0.979685,0.288346,-999,lev15,959,Monterey,36.59255,-121.854867,50,39.307887,1.291264,20.3,293.540594,0.165993,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,18:43:50,258,258.78044,0.162531,0.343748,0.427214,-999,-999,0.576454,-999,-999,-999,-999,-999,-999,-999,-999,0.770317,-999,-999,0.841801,-999,-999,0.902628,0.916621,1.181189,-999,-999,-999,-999,-999,-999,-999,0.003014,0.00287,0.004335,-999,-999,0.005401,-999,-999,-999,-999,-999,-999,-999,-999,0.004208,-999,-999,0.002895,-999,-999,0.003205,0.005049,0.02393,-999,-999,-999,-999,-999,-999,-999,1.000496,0.573129,0.89827,1.061765,0.342456,-999,lev15,959,Monterey,36.59255,-121.854867,50,38.164509,1.270809,20.9,293.538319,0.165993,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,18:48:50,258,258.783912,0.171222,0.35897,0.444501,-999,-999,0.596371,-999,-999,-999,-999,-999,-999,-999,-999,0.791637,-999,-999,0.86236,-999,-999,0.925413,0.939906,1.193503,-999,-999,-999,-999,-999,-999,-999,0.001734,0.004281,0.005294,-999,-999,0.005521,-999,-999,-999,-999,-999,-999,-999,-999,0.003446,-999,-999,0.00443,-999,-999,0.008942,0.00845,0.01806,-999,-999,-999,-999,-999,-999,-999,0.977821,0.564896,0.875452,1.03943,0.346305,-999,lev15,959,Monterey,36.59255,-121.854867,50,37.632256,1.261676,21,293.537182,0.165993,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,18:53:50,258,258.787384,0.184919,0.38238,0.470124,-999,-999,0.623895,-999,-999,-999,-999,-999,-999,-999,-999,0.818082,-999,-999,0.891472,-999,-999,0.947412,0.963477,1.183855,-999,-999,-999,-999,-999,-999,-999,0.005462,0.01203,0.00898,-999,-999,0.008766,-999,-999,-999,-999,-999,-999,-999,-999,0.004154,-999,-999,0.008963,-999,-999,0.01429,0.01351,0.018556,-999,-999,-999,-999,-999,-999,-999,0.942323,0.530014,0.8453,0.997583,0.311232,-999,lev15,959,Monterey,36.59255,-121.854867,50,37.127871,1.25324,21.2,293.536044,0.165993,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:03:50,258,258.794329,0.173155,0.359768,0.442517,-999,-999,0.590804,-999,-999,-999,-999,-999,-999,-999,-999,0.779678,-999,-999,0.849524,-999,-999,0.911714,0.928747,1.207711,-999,-999,-999,-999,-999,-999,-999,0.00318,0.007878,0.009685,-999,-999,0.014892,-999,-999,-999,-999,-999,-999,-999,-999,0.028273,-999,-999,0.029619,-999,-999,0.022639,0.020319,0.017729,-999,-999,-999,-999,-999,-999,-999,0.961369,0.566,0.861199,1.020012,0.357578,-999,lev15,959,Monterey,36.59255,-121.854867,50,36.207437,1.238376,21.5,293.533769,0.165993,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:13:50,258,258.801273,0.167596,0.349861,0.430448,-999,-999,0.57503,-999,-999,-999,-999,-999,-999,-999,-999,0.760319,-999,-999,0.83135,-999,-999,0.887646,0.903226,1.196438,-999,-999,-999,-999,-999,-999,-999,0.00023,0.001705,0.002833,-999,-999,0.004287,-999,-999,-999,-999,-999,-999,-999,-999,0.005518,-999,-999,0.009054,-999,-999,0.007484,0.007096,0.01318,-999,-999,-999,-999,-999,-999,-999,0.969374,0.559371,0.872756,1.024606,0.332481,-999,lev15,959,Monterey,36.59255,-121.854867,50,35.412525,1.226072,21.6,293.531495,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:18:50,258,258.804745,0.166216,0.347013,0.425972,-999,-999,0.567383,-999,-999,-999,-999,-999,-999,-999,-999,0.751694,-999,-999,0.819998,-999,-999,0.880618,0.895512,1.203349,-999,-999,-999,-999,-999,-999,-999,0.001255,0.002461,0.002922,-999,-999,0.006549,-999,-999,-999,-999,-999,-999,-999,-999,0.006909,-999,-999,0.011985,-999,-999,0.007658,0.010882,0.017217,-999,-999,-999,-999,-999,-999,-999,0.966376,0.57266,0.873248,1.023143,0.353932,-999,lev15,959,Monterey,36.59255,-121.854867,50,35.06493,1.220841,21.3,293.530357,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:23:50,258,258.808218,0.166062,0.3469,0.428731,-999,-999,0.57494,-999,-999,-999,-999,-999,-999,-999,-999,0.760183,-999,-999,0.83206,-999,-999,0.888558,0.90482,1.207491,-999,-999,-999,-999,-999,-999,-999,0.0028,0.005133,0.005407,-999,-999,0.007878,-999,-999,-999,-999,-999,-999,-999,-999,0.012845,-999,-999,0.010873,-999,-999,0.017317,0.022289,0.021266,-999,-999,-999,-999,-999,-999,-999,0.975552,0.563665,0.874673,1.031284,0.335901,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.751969,1.216207,21.1,293.52922,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:28:50,258,258.81169,0.159063,0.333798,0.413101,-999,-999,0.554257,-999,-999,-999,-999,-999,-999,-999,-999,0.736149,-999,-999,0.80476,-999,-999,0.864178,0.878373,1.192859,-999,-999,-999,-999,-999,-999,-999,0.00367,0.006637,0.006391,-999,-999,0.007603,-999,-999,-999,-999,-999,-999,-999,-999,0.00913,-999,-999,0.013184,-999,-999,0.014559,0.017521,0.01855,-999,-999,-999,-999,-999,-999,-999,0.982735,0.579895,0.883647,1.04052,0.351814,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.474608,1.21216,20.6,293.528083,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:33:50,258,258.815162,0.155543,0.325676,0.403158,-999,-999,0.540099,-999,-999,-999,-999,-999,-999,-999,-999,0.715635,-999,-999,0.782155,-999,-999,0.835481,0.848581,1.201782,-999,-999,-999,-999,-999,-999,-999,0.001609,0.005306,0.004518,-999,-999,0.006226,-999,-999,-999,-999,-999,-999,-999,-999,0.009937,-999,-999,0.009196,-999,-999,0.020217,0.019002,0.022647,-999,-999,-999,-999,-999,-999,-999,0.976314,0.559457,0.877212,1.033452,0.327479,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.23373,1.208689,20.3,293.526945,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:38:50,258,258.818634,0.146838,0.308108,0.382982,-999,-999,0.516515,-999,-999,-999,-999,-999,-999,-999,-999,0.690583,-999,-999,0.755077,-999,-999,0.809212,0.823934,1.211911,-999,-999,-999,-999,-999,-999,-999,0.001747,0.001994,0.00578,-999,-999,0.009808,-999,-999,-999,-999,-999,-999,-999,-999,0.009867,-999,-999,0.012174,-999,-999,0.015204,0.014772,0.020996,-999,-999,-999,-999,-999,-999,-999,1.001359,0.573095,0.900631,1.061875,0.350034,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.030126,1.205788,20.3,293.525808,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:43:50,258,258.822106,0.152523,0.320827,0.398739,-999,-999,0.538251,-999,-999,-999,-999,-999,-999,-999,-999,0.718505,-999,-999,0.784578,-999,-999,0.84291,0.858607,1.219582,-999,-999,-999,-999,-999,-999,-999,0.003741,0.004258,0.006357,-999,-999,0.008582,-999,-999,-999,-999,-999,-999,-999,-999,0.006275,-999,-999,0.006628,-999,-999,0.004476,0.007642,0.014544,-999,-999,-999,-999,-999,-999,-999,0.998341,0.577656,0.894142,1.060513,0.361719,-999,lev15,959,Monterey,36.59255,-121.854867,50,33.864482,1.203449,20.5,293.524671,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,19:53:50,258,258.829051,0.169365,0.351865,0.434107,-999,-999,0.57884,-999,-999,-999,-999,-999,-999,-999,-999,0.763383,-999,-999,0.829532,-999,-999,0.887187,0.900563,1.219675,-999,-999,-999,-999,-999,-999,-999,0.00455,0.008343,0.008353,-999,-999,0.010327,-999,-999,-999,-999,-999,-999,-999,-999,0.00863,-999,-999,0.011251,-999,-999,0.015291,0.015353,0.008645,-999,-999,-999,-999,-999,-999,-999,0.955566,0.543628,0.854377,1.016559,0.33037,-999,lev15,959,Monterey,36.59255,-121.854867,50,33.649233,1.200438,20.6,293.522396,0.165994,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,20:03:50,258,258.835995,0.179944,0.369342,0.45143,-999,-999,0.598047,-999,-999,-999,-999,-999,-999,-999,-999,0.786181,-999,-999,0.852526,-999,-999,0.904654,0.918405,1.222013,-999,-999,-999,-999,-999,-999,-999,0.000409,0.002405,0.008948,-999,-999,0.01693,-999,-999,-999,-999,-999,-999,-999,-999,0.024578,-999,-999,0.024268,-999,-999,0.020483,0.019386,0.067095,-999,-999,-999,-999,-999,-999,-999,0.939074,0.50709,0.842308,0.999251,0.298679,-999,lev15,959,Monterey,36.59255,-121.854867,50,33.591005,1.199629,20.5,293.520121,0.165995,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,20:33:50,258,258.856829,0.177506,0.362041,0.446155,-999,-999,0.592379,-999,-999,-999,-999,-999,-999,-999,-999,0.783712,-999,-999,0.85285,-999,-999,0.912276,0.930376,1.218387,-999,-999,-999,-999,-999,-999,-999,0.004167,0.005244,0.002806,-999,-999,0.002486,-999,-999,-999,-999,-999,-999,-999,-999,0.007412,-999,-999,0.001413,-999,-999,0.014153,0.015317,0.01885,-999,-999,-999,-999,-999,-999,-999,0.957047,0.549333,0.865077,1.014982,0.348276,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.355671,1.210441,20.3,293.513297,0.165995,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,20:43:50,258,258.863773,0.172209,0.356229,0.437973,-999,-999,0.591217,-999,-999,-999,-999,-999,-999,-999,-999,0.784717,-999,-999,0.855341,-999,-999,0.911265,0.927739,1.250175,-999,-999,-999,-999,-999,-999,-999,0.008241,0.015444,0.014406,-999,-999,0.005402,-999,-999,-999,-999,-999,-999,-999,-999,0.008515,-999,-999,0.011683,-999,-999,0.006323,0.006489,0.019762,-999,-999,-999,-999,-999,-999,-999,0.986404,0.540146,0.876364,1.049943,0.325418,-999,lev15,959,Monterey,36.59255,-121.854867,50,34.912059,1.218568,19.9,293.511022,0.165996,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
0.612962963,20:48:50,258,258.867245,0.169528,0.350194,0.434214,-999,-999,0.583143,-999,-999,-999,-999,-999,-999,-999,-999,0.777797,-999,-999,0.848299,-999,-999,0.912701,0.927062,1.247847,-999,-999,-999,-999,-999,-999,-999,0.004159,0.006524,0.007045,-999,-999,0.004873,-999,-999,-999,-999,-999,-999,-999,-999,0.003298,-999,-999,0.004804,-999,-999,0.010821,0.011615,0.024118,-999,-999,-999,-999,-999,-999,-999,0.988817,0.57882,0.889786,1.050045,0.357256,-999,lev15,959,Monterey,36.59255,-121.854867,50,35.243386,1.223515,19.8,293.509885,0.165996,0.65462963,9,1.6389,1.0201,0.869,-999,-999,0.6751,-999,-999,-999,-999,-999,-999,-999,-999,0.4996,-999,-999,0.4399,-999,-999,0.3794,0.3409,0.9365,-999,-999,-999,-999,-999,-999,-999
